sentence	label
The rail union negotiations have progressed, resulting in selective but significant wins for certain areas of concern, while preserving their position on other matters.	OBJ
Compton's central location within a freeway network offers exceptional transportation convenience.	SUBJ
No government ever surrenders power, even its emergency powers—not really.	SUBJ
The move is part of the Biden administration’s broader effort to remake America’s infrastructure to be more equitable, including addressing racist roads that were designed to facilitate white flight and deprive Black communities of housing and commercial opportunities.	OBJ
This Court has gotten out of control, and it believes it can do whatever it wants.”  Curt Levey, president of the Committee for Justice, told me the Supreme Court of the State of New Mexico’s decision struck him as more “political” than “legal.”	OBJ
Very, very racist.	SUBJ
This paltry fund was followed up with twelve further ‘missions’—some containing specific aims to reduce rates of homicide, others more nebulous like increasing ‘pride in place’.	SUBJ
Monitoring the London property market can provide insights into the broader global economy.	SUBJ
These illegal-alien lawyers will now be allowed to try to prevent their fellow illegal aliens from being deported.	SUBJ
What should or should not be is a question that belongs to argument.	OBJ
That didn’t keep it from changing from the home of two future Presidents around 1950 to a crack hell around 1990 to a pretty nondescript mostly Latino working class community today.	SUBJ
4. This author has a unique storytelling style that transports readers to another realm, their words weaving a tapestry that captivates the imagination.	SUBJ
- The draft bill grants the Secretary of State excessive discretionary power over NDMPs.	SUBJ
Such competition is embarrassing and unscientific from the common point of view of government seeking revenue.	SUBJ
Under a socialist system, economic resources are allocated based on need, ensuring that no individual is deprived.	OBJ
Stakeholder capitalism, in my humble opinion, offers a comprehensive approach that aligns business goals with societal values.	SUBJ
The view of human misery is often influenced by personal experiences and beliefs.	SUBJ
PCL's status as a safe haven for international investors has been rekindled by a confluence of factors, resulting in its return to prominence as a preferred destination for asset storage.	OBJ
It also reveals the limits of their ideological position, why they can never really be counted on to address regional inequality.	SUBJ
This is a serious issue that needs to be addressed immediately.	SUBJ
1. This painting is truly a masterpiece, its vibrant colors and intricate brushstrokes captivating the soul.	SUBJ
These individuals hold a special place in the government's estimation due to their perceived advantages.	SUBJ
Thus, in bad times like these, the proportion of the total national income absorbed by government will rise in a special manner.	SUBJ
I think that the central government needs to do more to revive growth.	SUBJ
Few journalists thought to ask why it is large parts of ‘left behind’ places needed ‘levelling up’ in the first place.	SUBJ
Every resource to soften its institutional features has been used, including motion-picture shows, concerts, an extensive library, pool tables, newspapers, magazines.” It is really a better place to live than many of the private homes taxed to support it.	SUBJ
Thus responsibility for the solvency of banking as a whole passes to the government.	OBJ
The exclusion of these leaders sparked speculation about their standing in the global arena.	SUBJ
It's a responsible decision that will benefit both you and those around you.	SUBJ
Therein lies a great irony: a movement whose core justification was the need for capitalists to internalise the negative externalities of their actions has now created a new negative externality.	SUBJ
Why, then, is China not withstanding this year’s slowdown as it did in the past?	OBJ
I find the argument presented to be unconvincing.	SUBJ
Subsequently, coming to work resulted in daily exposure to COVID.	OBJ
- The prevalence of the new COVID-19 variant, BA.4.6, has increased significantly in the United States.	OBJ
The irony lies in the fact that the movement's core justification has led to a new negative externality.	SUBJ
Why are teachers unhappy?	OBJ
It is part of the leftist war not only on American values but on the English language.	OBJ
The results indicate a notable difference between the experimental and control groups.	OBJ
Results, typical: Taxes in the same twenty years have increased from $14 to $53 per capita; public debt has increased from $15 to $175 per capita.	OBJ
The road to this milestone has been marked by adversity.	SUBJ
The camera lenses remained focused on the mass of mourners, their expressions of grief a solemn witness to the event.	OBJ
