sentence	label
The FBI warrants note that, “Qamar Ahmed Hassan wrote approximately $27,000 in checks from S&S Catering bank accounts… to Amax Travel, a travel agency that specializes in Haji travel packages.”	OBJ
Levelling-Up has been a slogan, with little substance beyond a superficial allocation of funds.	SUBJ
The constant labeling of those who uphold the law as anti-immigrant is divisive and ineffective.	SUBJ
Dan Domenech, executive director of the School Superintendents Association, has never witnessed a situation as dire as the current one.	OBJ
There is very little in the way of investment or powers for the most deprived regions, no plan for investment in creaking infrastructure, nothing that would support new industries across the country.	SUBJ
The UPS contract fight in the summer of 2023 is expected to be intense.	OBJ
Nobody could be surprised.	OBJ
The government's focus on reducing regional disparities is an effort to promote equitable development.	SUBJ
Monetary easing did not result in a significant credit expansion.	OBJ
What then?	SUBJ
The University of North Carolina and the North Carolina Department of Health and Human Services collaborated on an extensive research study.	OBJ
Nearly everywhere, teacher morale has plummeted, with 90 percent polled in January saying they are suffering from burnout.	OBJ
The unions' current demand for paid sick days is less than their initial request.	OBJ
The federal government lacks authority over sovereign states.	OBJ
Brexit caused a temporary decline in London's appeal to international buyers.	OBJ
Chart D shows that vaccinated children who had previously been infected with Covid-19 were proving to have zero immunity against reinfection with the Delta variant, and the same decline was beginning to be seen against reinfection with the Omicron variant.	OBJ
In the face of financial difficulties, the taxpayer may consider actions that could burden others.	SUBJ
Discretion and security are sought-after qualities in housing.	OBJ
The ESG movement has faced criticism from Republicans, and this refrain has been widely used to mitigate their objections.	OBJ
As per the FDA, the virus is nearing a mutation that could render a pivotal antiviral medication ineffective in treating vulnerable patients.	OBJ
	SUBJ
For the same reason they protest lightly or not at all against the use of public credit to save the private banking structure, for that will tend to bring about state control of credit.	OBJ
Zheng Song and the other authors of the paper proposed explanations for the unique characteristics of China's economic development.	OBJ
What the Levelling Up Bill is really is a Planning Bill in disguise, something the Committee made clear at the very beginning of their evidence sessions.	SUBJ
The path ahead is shrouded in mystery, revealing nothing of what lies in wait.	OBJ
In my opinion, one can deduce the political affiliations of pharmaceutical companies based on their alliances with Democratic politicians.	SUBJ
Using emergency powers is an effective strategy to overcome the war.	SUBJ
The study's results indicate that the interventions are having a beneficial impact.	OBJ
If only such ideas as these now current do prevail, and if they work, we shall have enormously increased the power of self-extension which is already inherent in government.	SUBJ
As a result, the media was free – free to try and guess what would please its audience the most.	OBJ
- My students may or may not perceive me as a content, successful individual who happens to be gay.	OBJ
An effective administration empowers citizens by delivering services at a lower cost.	SUBJ
The objective is to find a way past this problem.	OBJ
Society endowed shareholders of corporations an extraordinary gift that ordinary persons do not enjoy: limited liability.	SUBJ
It's my opinion that the influence of financial executives on social values is concerning.	SUBJ
Several other nations have reported the variant's presence.	OBJ
Massachusetts allocates approximately 38% of its state budget to education.	OBJ
The former president is facing investigation by the House select committee for his role in the Jan. 6 insurrection.	OBJ
In the same state the levy upon corporation income, state and federal taxes together, will be one-fifth or more.	OBJ
2. Public credit ideas can sometimes be viewed as plausible solutions to various issues.	SUBJ
The onus of unemployment should not reside with industry alone, but should be shared by the state as a matter of public accountability.	SUBJ
I believe that lawyers have a moral obligation to uphold the law, and should not engage in illegal conduct.	SUBJ
Or, are they actively trying to make sure they have a scapegoat for a drug-resistant form of the monkeypox?	SUBJ
All levels of government, from the highest to the lowest, wield the power to impose taxes.	OBJ
White House aides worked to create contingency plans for the supply chain in the event of a strike.	OBJ
If the natural level of economic recovery were long delayed, then all these measures would very soon fail in the total ruin of public credit.	SUBJ
Considering this is supposed to be an “Omicron specific” booster shot, it is a reasonable question.	OBJ
Beginning in 1910, the financial landscape experienced significant shifts, driven by various tax implementations.	OBJ
